bin_id,bin_range,rank_in_bin,file,func,line,complexity_score,vulnerability_score
4,5-5,1,/home/arpan/Documents/CBMC/libxslt/libxslt/documents.c,xsltLoadDocument,285,5,18
4,5-5,2,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatAlpha,230,5,17
4,5-5,3,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltDocumentSortFunction,933,5,11
4,5-5,4,/home/arpan/Documents/CBMC/libxslt/libxslt/security.c,xsltCheckRead,433,5,10
4,5-5,5,/home/arpan/Documents/CBMC/libxslt/libexslt/strings.c,exsltStrTokenizeFunction,33,5,9
4,5-5,6,/home/arpan/Documents/CBMC/libxslt/libexslt/strings.c,exsltStrSplitFunction,142,5,9
4,5-5,7,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltTestCompMatchDirect,526,5,9
4,5-5,8,/home/arpan/Documents/CBMC/libxslt/libxslt/security.c,xsltCheckWrite,368,5,9
4,5-5,9,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopy,3811,5,9
4,5-5,10,/home/arpan/Documents/CBMC/libxslt/libxslt/attributes.c,xsltResolveStylesheetAttributeSet,588,5,8
4,5-5,11,/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltGenerateIdFunction,662,5,8
4,5-5,12,/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,skipString,214,5,8
4,5-5,13,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopyTextString,765,5,8
4,5-5,14,/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltStyleGetExtData,756,5,7
4,5-5,15,/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltGetNamespace,634,5,7
4,5-5,16,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopyTreeList,1297,5,7
4,5-5,17,/home/arpan/Documents/CBMC/libxslt/python/libxslt.c,libxslt_xsltElementPreCompCallback,212,5,7
4,5-5,18,/home/arpan/Documents/CBMC/libxslt/python/libxslt.c,pythonDocLoaderFuncWrapper,514,5,7
4,5-5,19,/home/arpan/Documents/CBMC/libxslt/libxslt/documents.c,xsltLoadStyleDocument,359,5,6
4,5-5,20,/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltInitCtxtExts,1015,5,6
4,5-5,21,/home/arpan/Documents/CBMC/libxslt/libxslt/attributes.c,xsltAddAttrElemList,166,5,5
4,5-5,22,/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltNextImport,288,5,4
4,5-5,23,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltCheckInstructionElement,110,5,4
5,6-6,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDifference,2997,6,13
5,6-6,2,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltElementComp,873,6,12
5,6-6,3,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltAttributeComp,991,6,12
5,6-6,4,/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltGetKey,426,6,11
5,6-6,5,/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltInitDocKeyTable,488,6,11
5,6-6,6,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltLocalVariablePop,183,6,11
5,6-6,7,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltRegisterVariable,1778,6,11
5,6-6,8,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,exclPrefixPush,155,6,11
5,6-6,9,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltReleaseRVT,319,6,10
5,6-6,10,/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltInitCtxtKey,613,6,9
5,6-6,11,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltValueOfComp,1211,6,9
5,6-6,12,/home/arpan/Documents/CBMC/libxslt/libexslt/math.c,exsltMathHighest,177,6,8
5,6-6,13,/home/arpan/Documents/CBMC/libxslt/libexslt/math.c,exsltMathLowest,257,6,8
5,6-6,14,/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltFindTemplate,394,6,8
5,6-6,15,/home/arpan/Documents/CBMC/libxslt/libxslt/security.c,xsltSetSecurityPrefs,128,6,8
5,6-6,16,/home/arpan/Documents/CBMC/libxslt/libxslt/attrvt.c,xsltEvalAVT,359,6,7
5,6-6,17,/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltFormatNumberFunction,599,6,7
5,6-6,18,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltShallowCopyElem,1210,6,7
5,6-6,19,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltAllocateExtraCtxt,804,6,7
5,6-6,20,/home/arpan/Documents/CBMC/libxslt/libxslt/documents.c,xsltFreeDocuments,251,6,6
5,6-6,21,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltShallowCopyNsNode,1390,6,6
5,6-6,22,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetKey,5059,6,6
5,6-6,23,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltGetNsProp,173,6,6
5,6-6,24,/home/arpan/Documents/CBMC/libxslt/libexslt/functions.c,exsltFuncResultElem,649,6,5
5,6-6,25,/home/arpan/Documents/CBMC/libxslt/libxslt/security.c,xsltGetSecurityPrefs,158,6,5
5,6-6,26,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCountKeys,5898,6,5
6,7-7,1,/home/arpan/Documents/CBMC/libxslt/libexslt/functions.c,exsltFuncFunctionFunction,278,7,26
6,7-7,2,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompMatchAdd,294,7,19
6,7-7,3,/home/arpan/Documents/CBMC/libxslt/libxslt/security.c,xsltCheckWritePath,306,7,17
6,7-7,4,/home/arpan/Documents/CBMC/libxslt/libxslt/attributes.c,xsltResolveSASCallback,491,7,16
6,7-7,5,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateSeconds,2909,7,14
6,7-7,6,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltGetQNameProperty,1264,7,14
6,7-7,7,/home/arpan/Documents/CBMC/libxslt/libxslt/extensions.c,xsltRegisterExtPrefix,503,7,13
6,7-7,8,/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltInitAllDocKeys,544,7,12
6,7-7,9,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltFreeCompMatch,177,7,12
6,7-7,10,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,profCallgraphAdd,294,7,11
6,7-7,11,/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltParseStylesheetImport,87,7,10
6,7-7,12,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltDocumentComp,532,7,9
6,7-7,13,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetPreserveSpace,1484,7,9
6,7-7,14,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetStripSpace,1623,7,9
6,7-7,15,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltReverseCompMatch,414,7,8
6,7-7,16,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltExtensionInstructionResultRegister,243,7,8
6,7-7,17,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltAddStackElem,731,7,7
6,7-7,18,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetExtPrefix,1557,7,7
6,7-7,19,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltGetCNsProp,83,7,7
6,7-7,20,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltReleaseLocalRVTs,2190,7,6
6,7-7,21,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopyOf,4280,7,6
6,7-7,22,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltChoose,5180,7,6
6,7-7,23,/home/arpan/Documents/CBMC/libxslt/python/libxslt.c,libxslt_xsltErrorFuncHandler,861,7,6
7,8-8,1,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCallTemplate,4677,8,12
7,8-8,2,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltEvalGlobalVariables,1237,8,12
7,8-8,3,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltComputeSortResult,967,8,8
7,8-8,4,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,pretty_templ_match,1929,8,8
7,8-8,5,/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltNamespaceAlias,93,8,5
7,8-8,6,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetExcludePrefix,1693,8,5
7,8-8,7,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateYear,1911,8,4
7,8-8,8,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDayInMonth,2316,8,4
7,8-8,9,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltFreeRVTs,410,8,3
7,8-8,10,/home/arpan/Documents/CBMC/libxslt/python/types.c,libxml_xmlXPathObjectPtrWrap,356,8,3
8,9-9,1,/home/arpan/Documents/CBMC/libxslt/python/libxslt.c,libxslt_xsltApplyStylesheetUser,658,9,14
8,9-9,2,/home/arpan/Documents/CBMC/libxslt/python/libxslt.c,libxslt_xsltApplyStylesheet,735,9,14
8,9-9,3,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltDebuggerStartSequenceConstructor,2104,9,13
8,9-9,4,/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,skipPredicate,239,9,9
8,9-9,5,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltEvalGlobalVariable,1023,9,6
8,9-9,6,/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltSystemPropertyFunction,738,9,5
8,9-9,7,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopyAttrListNoOverwrite,1134,9,5
8,9-9,8,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopyNamespaceListInternal,1333,9,3
9,10-10,1,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltProcessUserParamInternal,1416,10,24
9,10-10,2,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetTemplate,5311,10,12
9,10-10,3,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltStackLookup,627,10,11
9,10-10,4,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateParseGYear,204,10,10
9,10-10,5,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltPrintErrorContext,615,10,10
9,10-10,6,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopyText,861,10,8
9,10-10,7,/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltDocumentFunction,225,10,7
9,10-10,8,/home/arpan/Documents/CBMC/libxslt/libxslt/imports.c,xsltFindElemSpaceHandling,340,10,6
10,11-11,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltGetUTF8Char,258,11,9
10,11-11,2,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatGetAnyLevel,535,11,8
10,11-11,3,/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltCopyNamespaceList,735,11,4
11,12-12,1,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltNumberComp,1395,12,19
11,12-12,2,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltRegisterGlobalVariable,1323,12,19
11,12-12,3,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateWeekInYearFunction,3379,12,11
11,12-12,4,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateWeekInMonthFunction,3388,12,11
11,12-12,5,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDayInYearFunction,3397,12,11
11,12-12,6,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDayInMonthFunction,3406,12,11
11,12-12,7,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDayOfWeekInMonthFunction,3415,12,11
11,12-12,8,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDayInWeekFunction,3424,12,11
11,12-12,9,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltSortComp,677,12,9
11,12-12,10,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltLoadStylesheetPI,6870,12,7
11,12-12,11,/home/arpan/Documents/CBMC/libxslt/xsltproc/xsltproc.c,parsePath,111,12,6
11,12-12,12,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateMonthInYear,1996,12,4
11,12-12,13,/home/arpan/Documents/CBMC/libxslt/libxslt/templates.c,xsltAttrTemplateProcess,476,12,4
11,12-12,14,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltFreeDecimalFormat,305,12,4
12,13-13,1,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormat,712,13,20
12,13-13,2,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltElement,3967,13,15
12,13-13,3,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltGetProfileInformation,2182,13,15
12,13-13,4,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltXPathVariableLookup,2208,13,9
12,13-13,5,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltApplyStripSpaces,5829,13,5
13,14-14,1,/home/arpan/Documents/CBMC/libxslt/doc/tutorial2/libxslt_pipes.c,main,39,14,33
13,14-14,2,/home/arpan/Documents/CBMC/libxslt/xsltproc/xsltproc.c,xsltprocExternalEntityLoader,139,14,18
13,14-14,3,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltScanLiteral,1272,14,10
13,14-14,4,/home/arpan/Documents/CBMC/libxslt/libexslt/math.c,exsltMathConstant,358,14,3
14,15-15,1,/home/arpan/Documents/CBMC/libxslt/libxslt/extra.c,xsltDebug,58,15,13
14,15-15,2,/home/arpan/Documents/CBMC/libxslt/libxslt/functions.c,xsltKeyFunction,359,15,6
15,16-16,1,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltApplyXSLTTemplate,2944,16,37
15,16-16,2,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatDecimal,156,16,16
15,16-16,3,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltGetInheritedNsList,1064,16,7
16,17-17,1,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatTokenize,318,17,15
16,17-17,2,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltCopyTreeInternal,1501,17,9
16,17-17,3,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetDecimalFormat,1376,17,8
16,17-17,4,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltGatherNamespaces,3637,17,4
17,19-19,1,/home/arpan/Documents/CBMC/libxslt/libxslt/attributes.c,xsltAttributeInternal,640,19,14
17,19-19,2,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltDefaultProcessOneNode,1787,19,8
17,19-19,3,/home/arpan/Documents/CBMC/libxslt/libxslt/templates.c,xsltAttrListTemplateProcess,632,19,4
18,20-20,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateHourInDayFunction,3508,20,11
18,20-20,2,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateMinuteInHourFunction,3517,20,11
18,20-20,3,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateSecondInMinuteFunction,3526,20,11
19,21-21,1,/home/arpan/Documents/CBMC/libxslt/libxslt/attributes.c,xsltMergeAttrElemList,199,21,9
19,21-21,2,/home/arpan/Documents/CBMC/libxslt/libxslt/namespaces.c,xsltGetSpecialNamespace,337,21,9
19,21-21,3,/home/arpan/Documents/CBMC/libxslt/libxslt/templates.c,xsltAttrTemplateValueProcessNode,258,21,4
20,22-22,1,/home/arpan/Documents/CBMC/libxslt/libexslt/strings.c,exsltStrReplaceFunction,559,22,27
20,22-22,2,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatRoman,256,22,20
20,22-22,3,/home/arpan/Documents/CBMC/libxslt/libxslt/keys.c,xsltAddKey,275,22,16
21,23-23,1,/home/arpan/Documents/CBMC/libxslt/xsltproc/xsltproc.c,xsltProcess,355,23,21
22,24-24,1,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltNewStylePreComp,225,24,8
23,26-26,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltScanNCName,1328,26,17
24,27-27,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetOutput,1159,27,9
25,28-28,1,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltIsDigitZero,138,28,4
26,30-30,1,/home/arpan/Documents/CBMC/libxslt/libxslt/attrvt.c,xsltCompileAttr,171,30,11
26,30-30,2,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltApplyTemplates,4780,30,9
27,33-33,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltPrecomputeStylesheet,3427,33,10
27,33-33,2,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltIsBlank,262,33,3
28,35-35,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseTemplateContent,4841,35,4
29,36-36,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetTop,6052,36,4
30,37-37,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltAddTemplate,2072,37,16
30,37-37,2,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltSaveResultTo,1451,37,15
31,40-40,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltSaveProfiling,1962,40,45
31,40-40,2,/home/arpan/Documents/CBMC/libxslt/examples/xsltICUSort.c,xsltICUSortFunction,40,40,37
31,40-40,3,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltGetTemplate,2280,40,10
32,42-42,1,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltApplySequenceConstructor,2236,42,19
33,45-45,1,/home/arpan/Documents/CBMC/libxslt/libxslt/preproc.c,xsltStylePreCompute,2197,45,28
34,46-46,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateFormatTime,1234,46,4
35,48-48,1,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltApplyStylesheetInternal,5949,48,55
36,49-49,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltDefaultSortFunction,1094,49,16
37,50-50,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompilePatternInternal,1873,50,30
38,52-52,1,/home/arpan/Documents/CBMC/libxslt/libxslt/variables.c,xsltEvalVariable,799,52,4
39,63-63,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateFormatDateTime,1183,63,5
40,67-67,1,/home/arpan/Documents/CBMC/libxslt/libxslt/transform.c,xsltDocumentElem,3274,67,30
40,67-67,2,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltutils.c,xsltTransformError,709,67,15
41,69-69,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateParseGDay,423,69,6
42,70-70,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateParseGMonth,381,70,6
42,70-70,2,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateFormatDate,1209,70,5
43,79-79,1,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltNumberFormatInsertNumbers,424,79,23
44,81-81,1,/home/arpan/Documents/CBMC/libxslt/libxslt/attributes.c,xsltParseStylesheetAttributeSet,289,81,16
44,81-81,2,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateMonthName,2049,81,5
44,81-81,3,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateMonthAbbreviation,2097,81,5
45,87-87,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateFormat,1261,87,7
46,100-100,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xsltlocale.c,xsltDefaultRegion,210,100,2
47,102-102,1,/home/arpan/Documents/CBMC/libxslt/xsltproc/xsltproc.c,main,547,102,47
48,116-116,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateAddDurCalc,1702,116,9
49,132-132,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileRelativePathPattern,1752,132,14
50,141-141,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateLeapYear,1960,141,6
51,148-148,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltTestCompMatch,636,148,16
52,160-160,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileIdKeyPattern,1371,160,10
53,167-167,1,/home/arpan/Documents/CBMC/libxslt/libxslt/attributes.c,xsltApplyAttributeSet,1039,167,11
54,168-168,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateParseTimeZone,555,168,4
55,183-183,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateParseDuration,978,183,8
56,204-204,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateFormatDuration,1104,204,14
57,223-223,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileLocationPathPattern,1795,223,9
58,224-224,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateWeekInMonth,2212,224,6
59,227-227,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDayInYear,2266,227,4
60,242-242,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateDayInWeek,2413,242,6
61,245-245,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateCastYMToDays,1312,245,5
62,246-246,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateCastDateToNumber,1351,246,10
63,261-261,1,/home/arpan/Documents/CBMC/libxslt/libxslt/pattern.c,xsltCompileStepPattern,1550,261,17
64,292-292,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateParseTime,483,292,15
65,368-368,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateDifference,1637,368,18
66,387-387,1,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltFormatNumberPreSuffix,829,387,5
67,507-507,1,/home/arpan/Documents/CBMC/libxslt/libxslt/numbers.c,xsltFormatNumberConversion,920,507,31
68,555-555,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,_exsltDateAdd,1458,555,20
69,944-944,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateWeekInYear,2143,944,8
70,1599-1599,1,/home/arpan/Documents/CBMC/libxslt/libexslt/date.c,exsltDateParse,828,1599,23
71,7106-7106,1,/home/arpan/Documents/CBMC/libxslt/libxslt/xslt.c,xsltParseStylesheetPI,6780,7106,4
